steps,return
33,1695.0073111111114
36,1705.7700333333332
39,1708.2260611111108
42,1712.3054111111114
45,1715.352772222222
48,1710.1582333333333
51,1712.058738888889
54,1718.3044611111109
57,1724.0090722222221
60,1713.0948999999996
63,1717.1150722222224
66,1717.2234722222222
69,1712.0653722222223
72,1697.850522222222
75,1694.5759
78,1686.4613611111117
81,1683.6972111111115
