steps,return
12,1317.8559666666667
15,1327.5166999999997
18,1322.6025333333332
21,1291.39135
24,1312.9834000000003
27,1293.9478999999994
30,1296.1018
33,1306.9496166666668
36,1343.4113833333333
39,1339.11325
42,1359.9587999999999
45,1320.009133333333
48,1351.0912499999997
51,1327.6246166666663
54,1313.7828666666662
57,1304.96665
60,1299.7259833333333
63,1282.2240666666667
66,1294.2441500000004
69,1184.467116666667
72,1209.9839500000005
