steps,return
33,1588.305322222222
36,1581.8307888888894
39,1590.7348444444444
42,1585.3617166666666
45,1589.7376166666668
48,1582.8642333333328
51,1587.4402166666666
54,1585.1579222222217
57,1589.593522222222
60,1589.1980222222219
63,1588.287861111111
66,1581.2564388888886
69,1581.5460222222218
72,1568.1145
75,1569.734955555555
78,1569.0280055555559
81,1567.5795222222225
84,1558.9841555555556
87,1553.5624111111115
90,1556.5205833333332
